Index,District,Season,Crop,Year,duration,Area ( in Hectare),Production ( in Tonnes),Yield (Ton./Ha.),Total duration of weeks (SMW),week,tempmax,tempmin,temp,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddirection,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,suntime(hrs.)
407,Valsad,Kharif,Rice,2015,2015-2016,62478,151063,2.42,22-44,38,31.7,22.6,26.3,24.62857143,90.81428571,350.9,23.21571429,rain,45.35714286,23.28571429,242.0571429,1004.5,69.55714286,3.485714286,209.0428571,18.07142857,7.285714286,12
408,Valsad,Kharif,Rice,2015,2015-2016,62478,151063,2.42,22-44,39,36.9,20.0,26.68571429,22.6,79.82857143,0.0,0.0,no rain,23.3,12.1,187.1,1009.385714,31.02857143,3.971428571,279.7857143,24.12857143,9.571428571,12
409,Valsad,Kharif,Rice,2015,2015-2016,62478,151063,2.42,22-44,40,36.7,20.9,28.25714286,23.58571429,77.57142857,16.8,30.95285714,rain,23.5,13.05714286,126.7,1010.328571,47.78571429,3.971428571,204.9,17.67142857,7.142857143,11
410,Valsad,Kharif,Rice,2015,2015-2016,62478,151063,2.42,22-44,41,37.1,21.8,28.21428571,23.58571429,77.68571429,3.5,11.31,no rain,21.28571429,11.0,133.9857143,1010.328571,62.15714286,3.742857143,218.0285714,18.85714286,7.857142857,11
411,Valsad,Kharif,Rice,2015,2015-2016,62478,151063,2.42,22-44,42,38.4,20.9,28.37142857,20.61428571,65.27142857,0.0,0.0,no rain,19.22857143,16.08571429,73.87142857,1011.728571,36.02857143,3.914285714,227.7142857,19.7,8.142857143,11
412,Valsad,Kharif,Rice,2015,2015-2016,62478,151063,2.42,22-44,43,37.4,21.5,28.07142857,20.35714286,65.22857143,6.6,6.548571429,no rain,19.02857143,14.5,67.85714286,1011.4,31.7,3.971428571,196.1571429,16.91428571,7.285714286,11
413,Valsad,Kharif,Rice,2015,2015-2016,62478,151063,2.42,22-44,44,36.1,18.9,26.5,17.68571429,60.87142857,0.0,0.0,no rain,24.22857143,17.24285714,62.68571429,1011.671429,61.3,3.971428571,224.2714286,19.35714286,7.857142857,11
414,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,22,41.0,28.0,32.6,23.6,61.57142857,0.0,0.0,no rain,40.77142857,25.18571429,244.8428571,1005.885714,47.2,4.0,322.8571429,27.87142857,9.857142857,13
415,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,23,42.5,28.4,32.98571429,23.88571429,61.97142857,0.0,0.0,no rain,42.9,27.71428571,236.2714286,1003.9,64.21428571,4.0,261.6142857,22.55714286,8.142857143,13
416,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,24,36.9,27.6,31.65714286,24.3,66.57142857,0.0,0.0,no rain,53.08571429,33.67142857,236.8428571,1003.6,50.07142857,4.0,259.5142857,22.44285714,8.0,13
417,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,25,38.0,26.0,30.58571429,24.21428571,70.4,64.989,22.62,rain,37.55714286,22.94285714,242.5142857,1002.371429,78.52857143,3.985714286,192.5571429,16.58571429,6.142857143,13
418,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,26,34.2,26.0,28.8,25.22857143,81.87142857,56.71,11.30857143,rain,39.75714286,23.38571429,220.6714286,1001.785714,72.22857143,3.885714286,216.5285714,18.71428571,7.285714286,13
419,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,27,34.4,25.7,28.32857143,25.51428571,85.4,124.22,22.61857143,rain,41.61428571,29.01428571,234.5428571,1001.357143,80.05714286,3.757142857,202.2,17.47142857,6.714285714,13
420,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,28,31.9,25.2,27.95714286,25.18571429,85.32857143,37.4,17.85714286,rain,40.57142857,29.51428571,238.5285714,1001.185714,88.0,3.914285714,218.2142857,18.81428571,7.142857143,13
421,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,29,31.3,24.7,27.47142857,24.75714286,85.61428571,43.264,17.85714286,rain,39.54285714,26.07142857,233.4142857,1004.9,80.05714286,3.914285714,219.2857143,18.9,7.285714286,13
422,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,30,32.2,24.5,27.25714286,24.81428571,86.98571429,111.907,16.66714286,rain,29.11428571,16.51428571,238.6,1004.114286,89.3,3.9,214.9142857,18.55714286,7.571428571,13
423,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,31,30.7,24.6,26.8,25.02857143,90.3,96.375,13.69,rain,36.88571429,27.55714286,246.1,1001.428571,86.45714286,3.842857143,193.7857143,16.72857143,6.714285714,13
424,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,32,30.5,24.7,26.62857143,24.82857143,90.11428571,152.886,16.07,rain,41.28571429,30.4,235.2428571,1003.457143,88.07142857,3.857142857,222.1857143,19.17142857,7.428571429,12
425,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,33,31.9,23.5,27.27142857,24.21428571,84.08571429,5.035,7.738571429,rain,39.54285714,25.88571429,238.6285714,1003.928571,73.78571429,3.985714286,270.2571429,23.3,9.0,12
426,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,34,30.5,23.8,26.92857143,24.47142857,86.87142857,28.027,8.928571429,rain,35.82857143,24.01428571,237.6428571,1003.942857,79.88571429,3.842857143,218.2428571,18.85714286,7.285714286,12
427,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,35,32.2,23.8,27.41428571,24.81428571,86.3,15.847,16.07142857,rain,32.25714286,20.45714286,231.6,1005.042857,69.97142857,3.914285714,235.4428571,20.3,8.0,12
428,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,36,32.4,23.1,26.85714286,23.21428571,81.38571429,139.626,7.74,rain,33.98571429,20.55714286,244.1714286,1008.471429,50.37142857,3.971428571,274.8428571,23.71428571,9.0,12
429,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,37,34.2,22.7,27.45714286,23.9,82.17142857,27.075,14.88142857,rain,25.31428571,12.85714286,262.8857143,1007.2,63.05714286,3.942857143,244.1571429,21.12857143,8.0,12
430,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,38,32.1,23.8,26.82857143,24.75714286,88.9,123.552,38.09571429,rain,27.62857143,15.8,305.6142857,1005.928571,74.58571429,3.514285714,172.3857143,14.9,6.142857143,12
431,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,39,32.4,22.7,27.3,24.18571429,84.02857143,3.886,5.952857143,no rain,26.28571429,15.51428571,289.9857143,1006.728571,51.54285714,4.0,252.2571429,21.74285714,8.571428571,12
432,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,40,32.7,23.1,26.62857143,24.45714286,88.38571429,117.633,13.69,rain,24.12857143,15.74285714,251.7,1006.971429,75.64285714,3.714285714,182.3571429,15.8,6.428571429,11
433,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,41,32.9,19.2,26.71428571,22.91428571,81.02857143,0.0,0.0,no rain,20.22857143,9.614285714,221.6285714,1009.314286,45.18571429,3.828571429,252.0142857,21.75714286,8.714285714,11
434,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,42,34.3,19.4,26.81428571,19.04285714,64.04285714,0.0,0.0,no rain,19.91428571,9.171428571,122.4,1010.171429,11.44285714,3.842857143,247.2,21.34285714,8.714285714,11
435,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,43,34.8,18.0,25.9,18.25714286,64.61428571,0.0,0.0,no rain,19.08571429,9.728571429,109.6285714,1011.585714,2.942857143,3.814285714,242.1571429,20.95714286,8.285714286,11
436,Bharuch,Kharif,Rice,2016,2016-2017,7680,12494,1.63,22-44,44,34.7,16.0,24.12857143,15.1,60.24285714,0.0,0.0,no rain,24.12857143,16.2,86.55714286,1013.071429,0.0,3.714285714,225.6,19.44285714,8.0,11
437,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,22,41.2,25.6,32.42857143,21.78571429,57.27142857,0.0,0.0,no rain,41.48571429,25.9,255.6428571,1006.128571,43.75714286,4.0,327.6571429,28.28571429,10.0,13
438,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,23,43.4,26.4,33.05714286,21.58571429,55.34285714,0.0,0.0,no rain,42.84285714,27.65714286,247.7,1004.1,51.57142857,4.0,278.0571429,24.02857143,8.714285714,13
439,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,24,39.1,25.5,31.11428571,22.6,63.11428571,0.0,0.0,no rain,53.74285714,33.68571429,244.0571429,1003.871429,47.84285714,4.0,262.3,22.65714286,8.142857143,13
440,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,25,38.1,24.7,30.14285714,22.95714286,67.67142857,22.3,33.92857143,rain,33.57142857,23.44285714,249.5428571,1002.857143,78.51428571,4.0,185.3142857,15.98571429,6.285714286,13
441,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,26,36.7,24.3,28.54285714,23.87142857,77.55714286,84.9,27.97714286,rain,37.95714286,23.75714286,230.8,1002.3,72.18571429,3.942857143,216.4571429,18.68571429,7.428571429,13
442,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,27,35.1,24.1,27.58571429,24.44285714,84.07142857,38.6,30.95285714,rain,44.74285714,30.45714286,241.8,1001.742857,81.61428571,3.928571429,184.8142857,15.98571429,6.0,13
443,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,28,33.4,23.4,27.07142857,24.24285714,85.45714286,75.5,20.23857143,rain,45.0,31.48571429,244.7285714,1001.571429,87.04285714,3.814285714,224.6,19.37142857,7.142857143,13
444,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,29,33.2,23.3,26.62857143,23.74285714,85.04285714,20.5,28.57285714,rain,40.38571429,26.78571429,241.3142857,1005.342857,79.81428571,3.9,218.8857143,18.85714286,7.571428571,13
445,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,30,34.1,23.0,26.55714286,23.85714286,85.97142857,37.0,29.16714286,rain,30.54285714,18.15714286,247.7857143,1004.557143,88.97142857,3.9,208.7142857,18.01428571,7.285714286,13
446,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,31,32.4,23.2,25.92857143,24.17142857,90.47142857,151.2,8.334285714,rain,38.62857143,29.31428571,250.1428571,1001.771429,86.62857143,3.7,188.7571429,16.18571429,6.571428571,13
447,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,32,30.7,23.0,25.62857143,23.91428571,90.6,187.6,8.332857143,rain,44.8,32.25714286,241.5428571,1003.857143,88.58571429,3.757142857,232.8,20.05714286,7.857142857,12
448,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,33,34.2,22.3,26.45714286,23.17142857,83.3,10.8,2.975714286,no rain,43.24285714,27.47142857,246.0714286,1004.271429,71.81428571,3.971428571,264.3285714,22.78571429,8.714285714,12
449,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,34,31.2,22.3,25.84285714,23.55714286,87.7,32.5,6.545714286,rain,40.1,25.82857143,240.5714286,1004.357143,80.01428571,3.628571429,220.5428571,19.0,7.428571429,12
450,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,35,33.2,22.2,26.6,23.95714286,86.14285714,30.6,21.42857143,rain,32.4,21.0,236.6285714,1005.557143,72.94285714,3.814285714,227.2142857,19.61428571,7.857142857,12
451,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,36,33.2,21.2,26.14285714,22.22857143,80.64285714,21.4,32.73857143,rain,36.9,23.85714286,251.5428571,1008.785714,45.3,3.971428571,273.3571429,23.64285714,9.0,12
452,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,37,36.1,21.0,26.72857143,22.7,80.42857143,2.8,10.71571429,rain,27.0,15.67142857,273.0,1007.585714,61.77142857,3.971428571,241.6428571,20.88571429,8.0,12
453,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,38,32.2,22.0,26.12857143,23.95714286,88.6,128.6,32.74,rain,26.98571429,23.91428571,308.3428571,1006.314286,75.08571429,3.4,167.8142857,14.48571429,6.142857143,12
454,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,39,32.9,21.0,26.51428571,23.25714286,83.47142857,4.1,13.09571429,no rain,32.91428571,17.94285714,286.8714286,1007.0,51.04285714,4.0,244.6714286,21.15714286,8.571428571,12
455,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,40,33.2,21.0,25.81428571,23.52857143,88.1,30.0,19.04857143,rain,27.08571429,18.67142857,257.6142857,1007.414286,75.74285714,3.357142857,180.5571429,15.6,6.428571429,11
456,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,41,33.1,17.8,25.9,21.65714286,79.14285714,0.6,3.571428571,no rain,20.41428571,10.88571429,241.1428571,1009.757143,45.67142857,3.771428571,256.2857143,22.04285714,8.714285714,11
457,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,42,34.7,18.7,25.91428571,17.55714286,61.54285714,0.0,0.0,no rain,21.12857143,10.04285714,180.8714286,1010.542857,11.91428571,3.842857143,249.5,21.58571429,9.0,11
458,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,43,34.2,16.9,24.61428571,16.97142857,64.45714286,0.0,0.0,no rain,20.25714286,11.74285714,206.0142857,1011.957143,3.642857143,3.585714286,246.4,21.21428571,8.857142857,11
459,Narmada,Kharif,Rice,2016,2016-2017,13366,7162,0.54,22-44,44,33.9,15.0,22.82857143,14.14285714,60.94285714,0.0,0.0,no rain,23.9,16.75714286,90.85714286,1013.614286,0.014285714,3.6,232.0857143,20.05714286,8.142857143,11
460,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,22,39.3,27.4,31.87142857,23.92857143,65.27142857,0.0,0.0,no rain,42.01428571,22.37142857,253.5428571,1006.628571,53.05714286,4.0,321.6285714,27.75714286,9.857142857,13
461,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,23,39.9,28.1,31.94285714,24.51428571,67.18571429,0.0,0.0,no rain,45.24285714,24.98571429,241.1571429,1004.757143,65.45714286,4.0,250.1,21.6,8.142857143,13
462,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,24,36.1,27.0,30.94285714,24.7,70.71428571,0.8,4.762857143,no rain,54.51428571,31.38571429,241.7142857,1004.528571,53.14285714,4.0,249.6714286,21.55714286,7.857142857,13
463,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,25,35.9,25.2,29.58571429,24.55714286,75.78571429,104.6,25.00142857,rain,36.45714286,22.01428571,248.1142857,1003.028571,78.25714286,3.971428571,198.4571429,17.15714286,6.714285714,13
464,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,26,33.1,25.4,27.87142857,25.3,86.48571429,61.8,14.28571429,rain,43.2,23.98571429,223.6,1002.428571,74.07142857,3.885714286,214.3285714,18.52857143,7.285714286,13
465,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,27,32.1,25.2,27.61428571,25.48571429,88.57142857,194.9,22.02428571,rain,48.44285714,28.9,237.9142857,1002.185714,81.28571429,3.728571429,194.2428571,16.71428571,6.571428571,13
466,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,28,32.1,24.6,27.31428571,25.15714286,88.3,65.6,31.55,rain,44.28571429,29.92857143,241.4857143,1001.957143,87.47142857,4.0,206.8571429,17.87142857,6.857142857,13
467,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,29,31.1,24.4,26.9,24.78571429,88.42857143,63.0,15.47714286,rain,42.31428571,25.77142857,238.3428571,1005.557143,82.3,3.914285714,206.9857143,17.81428571,7.0,13
468,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,30,32.2,24.2,26.65714286,24.7,89.4,165.8,14.28714286,rain,31.52857143,16.75714286,243.6285714,1004.8,88.8,3.914285714,207.6857143,17.91428571,7.142857143,13
469,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,31,30.2,24.3,26.35714286,24.87142857,91.71428571,90.7,16.66857143,rain,44.58571429,29.52857143,251.3285714,1002.257143,84.9,3.957142857,185.6142857,15.97142857,6.571428571,13
470,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,32,30.4,24.3,26.34285714,24.71428571,90.95714286,133.0,20.23857143,rain,47.21428571,30.94285714,238.9571429,1004.271429,87.72857143,3.928571429,221.0,19.04285714,7.428571429,12
471,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,33,31.4,23.1,26.74285714,24.2,86.51428571,2.2,11.90571429,rain,47.05714286,26.42857143,242.9571429,1004.657143,77.77142857,4.0,263.8,22.74285714,8.571428571,12
472,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,34,30.9,23.4,26.62857143,24.37142857,87.95714286,37.1,33.33428571,rain,40.71428571,24.11428571,242.5,1004.628571,80.08571429,4.0,216.7857143,18.8,7.142857143,12
473,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,35,31.7,23.5,26.85714286,24.67142857,88.28571429,15.4,26.19,rain,35.34285714,21.6,235.8285714,1005.528571,70.65714286,4.0,229.9,19.88571429,8.0,12
474,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,36,32.1,22.5,26.22857143,23.22857143,84.35714286,225.8,14.28571429,rain,38.42857143,21.1,247.5428571,1008.871429,53.12857143,3.971428571,278.5571429,24.05714286,9.0,12
475,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,37,33.2,22.3,26.7,24.0,85.8,44.2,22.62,rain,27.77142857,13.88571429,267.0428571,1007.528571,66.81428571,3.957142857,242.7857143,20.92857143,8.285714286,12
476,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,38,31.7,23.4,26.21428571,24.64285714,91.4,165.6,35.71571429,rain,29.87142857,16.95714286,308.0857143,1006.157143,78.77142857,3.642857143,161.9285714,14.07142857,5.714285714,12
477,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,39,32.1,22.6,26.65714286,24.3,87.48571429,7.7,13.09571429,no rain,27.97142857,15.95714286,298.1714286,1007.1,58.42857143,4.0,239.0857143,20.7,8.285714286,12
478,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,40,32.7,22.8,26.12857143,24.4,90.62857143,181.6,14.28571429,rain,28.08571429,17.42857143,250.6428571,1007.285714,72.41428571,3.942857143,188.7285714,16.31428571,6.714285714,11
479,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,41,32.9,18.2,26.21428571,23.01428571,83.8,0.0,0.0,no rain,23.28571429,10.4,193.1142857,1009.371429,46.15714286,3.9,257.2714286,22.11428571,8.857142857,11
480,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,42,34.1,18.3,25.97142857,19.47142857,68.91428571,0.0,0.0,no rain,22.68571429,10.48571429,33.4,1010.185714,10.98571429,3.9,249.6142857,21.51428571,8.857142857,11
481,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,43,35.2,17.1,25.2,18.54285714,68.42857143,0.0,0.0,no rain,23.3,10.85714286,128.7571429,1011.542857,4.828571429,3.971428571,245.5142857,21.21428571,8.857142857,11
482,Navsari,Kharif,Rice,2016,2016-2017,53642,140476,2.62,22-44,44,35.1,16.0,24.24285714,15.48571429,61.04285714,0.0,0.0,no rain,28.5,17.9,86.8,1012.728571,1.128571429,3.871428571,231.2571429,19.91428571,8.0,11
483,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,22,39.3,27.4,31.84285714,23.92857143,65.35714286,0.0,0.0,no rain,44.94285714,22.37142857,252.4428571,1006.514286,54.52857143,4.0,321.6285714,27.75714286,9.857142857,13
484,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,23,39.9,28.1,31.95714286,24.51428571,67.25714286,0.0,0.0,no rain,47.88571429,24.98571429,240.6428571,1004.514286,66.97142857,4.0,250.1,21.6,8.142857143,13
485,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,24,36.1,27.0,30.91428571,24.71428571,70.88571429,0.8,4.762857143,no rain,54.81428571,31.38571429,241.0857143,1004.3,54.75714286,4.0,249.6714286,21.55714286,7.857142857,13
486,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,25,35.9,25.2,29.6,24.57142857,75.82857143,104.6,25.00142857,rain,39.4,22.01428571,247.5428571,1002.842857,80.07142857,3.971428571,198.4571429,17.15714286,6.714285714,13
487,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,26,33.1,25.4,27.91428571,25.38571429,86.7,61.8,14.28571429,rain,43.61428571,23.98571429,224.0142857,1002.142857,75.5,3.857142857,214.3285714,18.52857143,7.285714286,13
488,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,27,32.1,25.2,27.68571429,25.58571429,88.62857143,194.9,22.02428571,rain,47.25714286,28.9,237.8857143,1001.842857,83.01428571,3.671428571,194.2428571,16.71428571,6.571428571,13
489,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,28,32.1,24.6,27.35714286,25.18571429,88.14285714,65.6,31.55,rain,44.85714286,29.92857143,240.6857143,1001.614286,89.04285714,4.0,206.8571429,17.87142857,6.857142857,13
490,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,29,31.1,24.4,26.91428571,24.8,88.34285714,63.0,15.47714286,rain,42.94285714,25.77142857,238.1714286,1005.3,83.92857143,3.914285714,206.9857143,17.81428571,7.0,13
491,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,30,32.2,24.2,26.65714286,24.7,89.42857143,165.8,14.28714286,rain,32.32857143,16.75714286,243.3571429,1004.471429,90.34285714,3.9,207.6857143,17.91428571,7.142857143,13
492,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,31,30.2,24.3,26.38571429,24.88571429,91.71428571,90.7,16.66857143,rain,43.8,29.52857143,250.9285714,1001.842857,86.51428571,3.942857143,185.6142857,15.97142857,6.571428571,13
493,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,32,30.4,24.3,26.34285714,24.72857143,90.94285714,133.0,20.23857143,rain,45.77142857,30.94285714,238.2571429,1003.957143,89.14285714,3.928571429,221.0,19.04285714,7.428571429,12
494,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,33,31.4,23.1,26.77142857,24.21428571,86.27142857,2.2,11.90571429,rain,43.5,26.42857143,242.2285714,1004.371429,79.11428571,4.0,263.8,22.74285714,8.571428571,12
495,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,34,30.9,23.4,26.62857143,24.35714286,87.84285714,37.1,33.33428571,rain,37.94285714,24.11428571,242.0142857,1004.4,81.62857143,4.0,216.7857143,18.8,7.142857143,12
496,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,35,31.7,23.5,26.91428571,24.67142857,88.01428571,15.4,26.19,rain,34.81428571,21.6,234.8285714,1005.371429,71.64285714,4.0,229.9,19.88571429,8.0,12
497,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,36,32.1,22.5,26.25714286,23.17142857,83.94285714,225.8,14.28571429,rain,36.15714286,21.1,247.1142857,1008.814286,54.14285714,3.971428571,278.5571429,24.05714286,9.0,12
498,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,37,33.2,22.3,26.77142857,24.0,85.48571429,44.2,22.62,rain,27.77142857,13.88571429,266.2571429,1007.471429,67.38571429,3.914285714,242.7857143,20.92857143,8.285714286,12
499,Surat,Kharif,Rice,2016,2016-2017,37998,92816,2.44,22-44,38,32.0,23.4,26.27142857,24.65714286,91.31428571,165.6,35.71571429,rain,31.18571429,16.95714286,308.0857143,1006.142857,79.84285714,3.585714286,161.9285714,14.07142857,5.714285714,12
