ID,Yield (Ton./Ha.),District,Year,Is_Synthetic,Germination_Rainfall_Total,Germination_Rainy_Weeks,Germination_Max_Weekly_Rain,Germination_Mean_Temp,Germination_Heat_Stress_Weeks,Germination_Night_Stress_Weeks,Germination_Mean_Humidity,Germination_Mean_Solar,Vegetative_Rainfall_Total,Vegetative_Rainy_Weeks,Vegetative_Max_Weekly_Rain,Vegetative_Mean_Temp,Vegetative_Heat_Stress_Weeks,Vegetative_Night_Stress_Weeks,Vegetative_Mean_Humidity,Vegetative_Mean_Solar,Reproductive_Rainfall_Total,Reproductive_Rainy_Weeks,Reproductive_Max_Weekly_Rain,Reproductive_Mean_Temp,Reproductive_Heat_Stress_Weeks,Reproductive_Night_Stress_Weeks,Reproductive_Mean_Humidity,Reproductive_Mean_Solar,Ripening_Rainfall_Total,Ripening_Rainy_Weeks,Ripening_Max_Weekly_Rain,Ripening_Mean_Temp,Ripening_Heat_Stress_Weeks,Ripening_Night_Stress_Weeks,Ripening_Mean_Humidity,Ripening_Mean_Solar,Germination_Rain_x_Temp,Germination_Heat_x_Humidity,Vegetative_Rain_x_Temp,Vegetative_Heat_x_Humidity,Reproductive_Rain_x_Temp,Reproductive_Heat_x_Humidity,Ripening_Rain_x_Temp,Ripening_Heat_x_Humidity
357,2.5,Tapi,2022,1,0.0,0.0,0.0,30.795530154283647,2.0,2.0,60.71521607874834,282.45714284999997,0.0,0.0,0.0,27.409132000000003,0.0,0.0,46.93078600000001,253.98083791153843,0.0,0.0,0.0,27.409132000000003,0.0,0.0,46.93078600000001,253.98083791153843,0.0,0.0,0.0,27.409132000000003,0.0,0.0,46.93078600000001,253.98083791153843,0.0,121.43043215749668,0.0,0.0,0.0,0.0,0.0,0.0
358,2.94,Tapi,2021,1,47.53988684430178,1.0,44.581396032102745,30.18904209329691,2.0,1.0,75.25537300251462,212.6285714,444.18168952809,7.0,193.83215666131628,28.779488868586053,1.0,4.0,81.67552123019686,160.21836734285716,520.8984167961478,6.0,195.872495152488,27.52438850935934,0.0,2.0,85.15503814059282,141.97857143333334,576.2936068314608,5.0,263.91778383306587,27.65415283464344,4.0,2.0,75.93613706750446,178.055357125,1435.1836450531985,150.51074600502923,12783.321989403412,81.67552123019686,14337.410397807362,0.0,15936.911480945135,303.74454827001784
359,1.63,Bharuch,2016,1,0.0,0.0,0.0,32.5781325442001,2.0,2.0,60.669627033272505,292.2357143,453.86860402270224,6.0,128.5766106221352,28.676298764936146,2.0,5.0,78.87773103814217,217.60204081428574,453.1502642402859,6.0,158.24797690851526,26.806648958055163,0.0,0.0,84.96647504972388,235.79285713333334,281.69063173701187,3.0,127.88518270476617,26.298096101089456,0.0,0.0,75.30912104601452,227.26607144999997,0.0,121.33925406654501,13015.271688979508,157.75546207628435,12147.440058739281,0.0,7407.927304196538,0.0
360,0.54,Narmada,2016,1,0.0,0.0,0.0,33.14325092450071,2.0,2.0,54.078974394667,302.8571429,290.5976805005688,6.0,88.49262221843003,28.579959891786952,4.0,2.0,75.30934032545039,214.4408163285714,452.46934399317405,6.0,195.53846794084183,26.419162057198932,0.0,0.0,83.05418199763265,234.5,173.12867550625708,2.0,134.0418282366325,25.867859070662053,2.0,0.0,72.83476736833973,227.3696428625,0.0,108.157948789334,8305.270053352575,301.23736130180157,11953.860924870156,0.0,4478.46817908624,145.66953473667945
361,1.0,Narmada,2019,1,0.0,0.0,0.0,32.8367366347658,2.0,2.0,58.7742577884641,298.4642857,351.7777491752306,7.0,119.82605657971014,28.99535062873492,6.0,2.0,79.35123296601645,172.01020406571428,1065.3813572859026,6.0,549.6409946403162,26.609897348971813,0.0,0.0,89.07447525385203,114.82142857333332,364.73699353886695,7.0,100.66891273781292,27.010634529436633,0.0,0.0,79.71084151723056,165.85714286125,0.0,117.5485155769282,10199.919180722978,476.1073977960987,28349.688554886132,0.0,9851.777631843826,0.0
362,3.21,Bharuch,2015,1,0.0,0.0,0.0,31.89318036499329,2.0,2.0,64.16090113978296,246.10714285,0.0,0.0,0.0,27.500788000000004,0.0,0.0,49.865416999999994,254.10693681153847,0.0,0.0,0.0,27.500788000000004,0.0,0.0,49.865416999999994,254.10693681153847,0.0,0.0,0.0,27.500788000000004,0.0,0.0,49.865416999999994,254.10693681153847,0.0,128.32180227956593,0.0,0.0,0.0,0.0,0.0,0.0
363,0.85,Narmada,2018,1,0.9558535412111417,0.0,0.8602681870900276,32.433127069437916,2.0,2.0,61.505164136528634,281.91428575,710.868278598726,7.0,288.95452550812814,27.873157532808396,4.0,1.0,82.10085103675301,145.80816326285714,255.30848085749597,6.0,101.7984021389866,26.524960153465276,0.0,0.0,83.88078780846975,145.35238096666666,38.329727002566784,2.0,31.82992292233102,27.880796526334223,7.0,0.0,65.22102720235665,225.68214285,31.001319361873172,123.01032827305727,19814.143514458618,328.40340414701205,6772.0472815868325,0.0,1068.663319468503,456.54719041649656
364,0.85,Narmada,2018,1,0.773364340716798,0.0,0.6960279066451183,32.288553162547736,2.0,2.0,59.69289574496622,281.91428575,575.1510601910828,7.0,233.7880401986881,27.74891014607766,2.0,1.0,79.68172445863345,145.80816326285714,206.56561540545675,6.0,82.36330228633899,26.406722491358796,0.0,0.0,81.40921485132417,145.35238096666666,31.011910062743596,1.0,25.75303254586937,27.756515088026024,6.0,0.0,63.29926977396107,225.68214285,24.970815629253014,119.38579148993244,15959.81508966366,159.3634489172669,5454.720882268646,0.0,860.7825495650487,379.79561864376643
365,3.21,Bharuch,2015,1,0.0,0.0,0.0,31.842215363396974,2.0,2.0,65.69601232936853,246.10714285,0.0,0.0,0.0,27.456842,0.0,0.0,51.058494999999986,254.10693681153847,0.0,0.0,0.0,27.456842,0.0,0.0,51.058494999999986,254.10693681153847,0.0,0.0,0.0,27.456842,0.0,0.0,51.058494999999986,254.10693681153847,0.0,131.39202465873706,0.0,0.0,0.0,0.0,0.0,0.0
366,2.79,Surat,2022,1,0.0,0.0,0.0,30.644152112326076,2.0,2.0,68.62145787702173,291.5714286,0.0,0.0,0.0,27.397040999999998,0.0,0.0,52.45959499999999,251.66614011538462,0.0,0.0,0.0,27.397040999999998,0.0,0.0,52.45959499999999,251.66614011538462,0.0,0.0,0.0,27.397040999999998,0.0,0.0,52.45959499999999,251.66614011538462,0.0,137.24291575404345,0.0,0.0,0.0,0.0,0.0,0.0
367,2.17,Bharuch,2017,1,93.73335836924231,1.0,90.57333489099337,31.924149228135448,2.0,2.0,70.12962404943349,238.98571425,0.0,0.0,0.0,27.257246000000002,0.0,0.0,56.041576,257.29340658461535,0.0,0.0,0.0,27.257246000000002,0.0,0.0,56.041576,257.29340658461535,0.0,0.0,0.0,27.257246000000002,0.0,0.0,56.041576,257.29340658461535,2992.35772023399,140.25924809886698,0.0,0.0,0.0,0.0,0.0,0.0
368,2.76,Navsari,2021,1,117.10210536891682,2.0,108.75573500784932,30.25471927648332,0.0,1.0,81.65275084946362,233.93571425,0.0,0.0,0.0,27.325530000000008,0.0,0.0,66.583336,247.99189561538464,0.0,0.0,0.0,27.325530000000008,0.0,0.0,66.583336,247.99189561538464,0.0,0.0,0.0,27.325530000000008,0.0,0.0,66.583336,247.99189561538464,3542.891324621749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.85,Narmada,2018,1,1.045488924802738,0.0,0.940940032322464,32.48059778090895,2.0,2.0,63.4557520014847,281.91428575,777.5301133757963,7.0,316.0513019678677,27.913954049782966,4.0,1.0,84.70461489923726,145.80816326285714,279.2500918148113,6.0,111.3445704914916,26.563783382798977,0.0,0.0,86.5410009645384,145.35238096666666,41.924105884589785,2.0,34.81478119593117,27.92160422411343,7.0,0.0,67.28946073939242,225.68214285,33.958105250912695,126.9115040029694,21703.939857094516,338.818459596949,7417.938948595373,0.0,1170.588291959341,471.02622517574696
370,0.85,Narmada,2018,1,0.8088579712900464,0.0,0.7279721741610419,32.051017231050196,2.0,2.0,60.062831566594596,281.91428575,601.5476732484076,7.0,244.5177647209811,27.54477082814638,2.0,1.0,80.17553739631217,145.80816326285714,216.04596413157145,6.0,86.14337394238996,26.21245719265666,0.0,0.0,81.91373359527681,145.35238096666666,32.43520464873086,1.0,26.934970443958548,27.552319823116868,6.0,0.0,63.691555440120624,225.68214285,25.924720775289583,120.12566313318919,16569.492801832068,160.35107479262433,5663.095586445053,0.0,893.6651320100797,382.14933264072374
371,2.31,Navsari,2020,1,245.17931616832777,2.0,240.1240725359911,30.355576755993972,1.0,1.0,73.85007976998287,226.9,0.0,0.0,0.0,27.345136999999994,0.0,0.0,61.718693,249.92292856800003,0.0,0.0,0.0,27.345136999999994,0.0,0.0,61.718693,249.92292856800003,0.0,0.0,0.0,27.345136999999994,0.0,0.0,61.718693,249.92292856800003,7442.559550929787,73.85007976998287,0.0,0.0,0.0,0.0,0.0,0.0
372,2.48,Valsad,2020,1,115.79076191338174,2.0,106.73432585405064,29.332506858766685,1.0,2.0,80.14312321305306,217.42142855,807.8024994071919,7.0,284.8372599469128,28.52252019894298,0.0,7.0,87.22842715509364,179.76122451428571,1437.4748619329885,6.0,329.88298523554977,27.404548661523673,1.0,5.0,91.73766740279468,135.67380950166668,258.9621767464371,5.0,145.57990787933312,28.278303115090463,4.0,3.0,80.37834488393378,192.54107142499998,3396.4333180060903,80.14312321305306,23040.563106098256,0.0,39393.349803559606,91.73766740279468,7323.0109293793785,321.5133795357351
373,2.35,Tapi,2021,1,111.13928659329665,2.0,104.2228932216108,30.062035074451217,2.0,1.0,79.83092108690472,212.6285714,0.0,0.0,0.0,27.184852999999993,0.0,0.0,65.00085,242.9629807576923,0.0,0.0,0.0,27.184852999999993,0.0,0.0,65.00085,242.9629807576923,0.0,0.0,0.0,27.184852999999993,0.0,0.0,65.00085,242.9629807576923,3341.0731317171694,159.66184217380945,0.0,0.0,0.0,0.0,0.0,0.0
374,0.85,Narmada,2018,1,0.7203187090027569,0.0,0.6482868381024812,32.18026357865245,2.0,2.0,58.20774941817409,281.91428575,535.7010238853503,7.0,217.7523457315334,27.655845649872486,2.0,1.0,77.69926039963057,145.80816326285714,192.39712717463635,6.0,76.71394250879361,26.318159433849473,0.0,0.0,79.38377120523215,145.35238096666666,28.88478023101055,1.0,23.9866130097918,27.663425086311364,6.0,0.0,61.72439764185564,225.68214285,23.18004591634337,116.41549883634818,14815.264831051902,155.39852079926115,5063.538267596693,0.0,799.0519540551278,370.34638585113385
375,2.17,Bharuch,2017,1,74.99862373776246,1.0,72.4702025228297,31.919991407871443,2.0,2.0,69.71512007203575,238.98571425,0.0,0.0,0.0,27.253696000000005,0.0,0.0,55.71034,257.29340658461535,0.0,0.0,0.0,27.253696000000005,0.0,0.0,55.71034,257.29340658461535,0.0,0.0,0.0,27.253696000000005,0.0,0.0,55.71034,257.29340658461535,2393.9554253115607,139.4302401440715,0.0,0.0,0.0,0.0,0.0,0.0
376,0.85,Narmada,2018,1,1.020007034889248,0.0,0.9180063314003232,32.598167536926354,2.0,2.0,63.072620608841554,281.91428575,758.5792318471337,7.0,308.3481266470197,28.01499396257185,4.0,1.0,84.19318770712256,145.80816326285714,272.44387901891815,6.0,108.63074921570492,26.659936093789117,0.0,0.0,86.01848609119013,145.35238096666666,40.90228209905884,2.0,33.966234261811955,28.022671828176215,7.0,0.0,66.88318228566477,225.68214285,33.250360212163194,126.14524121768311,21251.59260032984,336.77275082849025,7263.336403788371,0.0,1146.1912282854123,468.1822759996534
377,1.02,Narmada,2020,1,58.04221750683267,1.0,56.56656790920133,30.34335964980249,2.0,1.0,67.13233291629165,226.67857145,289.4240744154267,7.0,67.68312821135741,28.74977067379564,6.0,2.0,81.61878370606885,178.95102041428572,745.006293524142,6.0,314.80524749468566,27.218974874445482,1.0,1.0,87.28616591477034,135.45238095,203.34451455359851,4.0,97.78638000303674,28.033928467144086,7.0,0.0,72.44992034203912,198.14285715,1761.1958806818861,134.2646658325833,8320.875766919082,489.7127022364131,20278.30758473738,87.28616591477034,5700.545575181721,507.1494423942738
378,2.76,Navsari,2021,1,137.41728550497126,2.0,127.62296493982213,30.532788246495283,1.0,1.0,83.96817341824077,233.93571425,0.0,0.0,0.0,27.576677000000004,0.0,0.0,68.47143599999998,247.99189561538464,0.0,0.0,0.0,27.576677000000004,0.0,0.0,68.47143599999998,247.99189561538464,0.0,0.0,0.0,27.576677000000004,0.0,0.0,68.47143599999998,247.99189561538464,4195.732879731473,83.96817341824077,0.0,0.0,0.0,0.0,0.0,0.0
379,2.39,Bharuch,2020,1,88.31828682803973,1.0,88.05420744810864,31.279218575390843,2.0,2.0,67.28510253079236,238.8357143,0.0,0.0,0.0,27.219343,0.0,0.0,57.013446999999985,250.561214296,0.0,0.0,0.0,27.219343,0.0,0.0,57.013446999999985,250.561214296,0.0,0.0,0.0,27.219343,0.0,0.0,57.013446999999985,250.561214296,2762.526997898317,134.57020506158472,0.0,0.0,0.0,0.0,0.0,0.0
380,2.92,Valsad,2022,1,15.894297314462417,1.0,12.306419816841103,30.58963936018239,2.0,2.0,67.15398136760223,272.33571429999995,0.0,0.0,0.0,27.360448999999985,0.0,0.0,54.31654,250.4087912076923,0.0,0.0,0.0,27.360448999999985,0.0,0.0,54.31654,250.4087912076923,0.0,0.0,0.0,27.360448999999985,0.0,0.0,54.31654,250.4087912076923,486.2008227329208,134.30796273520446,0.0,0.0,0.0,0.0,0.0,0.0
381,0.85,Narmada,2018,1,1.0095891244414865,0.0,0.908630211997338,32.53918983020664,2.0,2.0,62.55920861276338,281.91428575,750.8314318471338,7.0,305.19879231866145,27.964308288421375,4.0,1.0,83.50785400543649,145.80816326285714,269.6612551383211,6.0,107.52124175301834,26.611702036143868,0.0,0.0,85.31829443564459,145.35238096666666,40.48452389010362,2.0,33.619317843901506,27.97197226297174,7.0,0.0,66.33875226531882,225.68214285,32.851212170713644,125.11841722552676,20996.481632810093,334.03141602174594,7176.144972433571,0.0,1132.431979333595,464.3712658572317
382,2.5,Tapi,2022,1,0.0,0.0,0.0,30.978673297863267,2.0,2.0,59.61279862099684,282.45714284999997,0.0,0.0,0.0,27.572136,0.0,0.0,46.07865500000001,253.98083791153843,0.0,0.0,0.0,27.572136,0.0,0.0,46.07865500000001,253.98083791153843,0.0,0.0,0.0,27.572136,0.0,0.0,46.07865500000001,253.98083791153843,0.0,119.22559724199368,0.0,0.0,0.0,0.0,0.0,0.0
383,0.79,Narmada,2017,1,28.032957876224767,2.0,14.57713809563688,31.09300883417012,2.0,1.0,69.89852301329908,226.8714286,751.6910231973869,7.0,200.81791642241012,27.878183137558462,3.0,0.0,85.11924470574036,155.71224489857144,356.6811622142198,6.0,170.95007403065063,27.344764749337102,0.0,0.0,84.76465857175357,164.5595238,80.83685671216816,3.0,27.21745364709823,28.369507484091013,7.0,0.0,69.45253895033721,213.5464285625,871.6290068933755,139.79704602659817,20955.78000755546,255.35773411722107,9753.362471267987,0.0,2293.3018114862475,486.1677726523605
384,2.17,Bharuch,2017,1,121.81291086578244,1.0,117.70624419996894,31.974289026868476,2.0,2.0,70.70307027248455,238.98571425,0.0,0.0,0.0,27.300056,0.0,0.0,56.499824999999994,257.29340658461535,0.0,0.0,0.0,27.300056,0.0,0.0,56.499824999999994,257.29340658461535,0.0,0.0,0.0,27.300056,0.0,0.0,56.499824999999994,257.29340658461535,3894.881219226695,141.4061405449691,0.0,0.0,0.0,0.0,0.0,0.0
385,3.21,Bharuch,2015,1,0.0,0.0,0.0,31.80512291787163,2.0,2.0,65.30848321255023,246.10714285,0.0,0.0,0.0,27.424857999999997,0.0,0.0,50.75730999999999,254.10693681153847,0.0,0.0,0.0,27.424857999999997,0.0,0.0,50.75730999999999,254.10693681153847,0.0,0.0,0.0,27.424857999999997,0.0,0.0,50.75730999999999,254.10693681153847,0.0,130.61696642510046,0.0,0.0,0.0,0.0,0.0,0.0
386,0.85,Narmada,2018,1,1.0032524004182906,0.0,0.9029271603764616,32.531891379656734,2.0,2.0,62.11263665903746,281.91428575,746.1188101910828,7.0,303.2832006464493,27.95803597118575,4.0,1.0,82.91174247618902,145.80816326285714,267.96871615172546,6.0,106.84638064454796,26.60573310476072,0.0,0.0,84.70925927871782,145.35238096666666,40.23042125677346,2.0,33.40830493392908,27.965698226727753,7.0,0.0,65.8652004595369,225.68214285,32.63769811678771,124.22527331807493,20860.016534100607,331.6469699047561,7129.504142358191,0.0,1125.07182040106,461.05640321675827
387,2.7,Valsad,2016,1,6.875099969905216,1.0,5.156324977428912,30.983492646059,2.0,2.0,75.55198089703856,275.65,1220.3721397986174,7.0,330.84592406739347,28.15679596911022,0.0,5.0,85.49446047267803,155.81020409,798.8790968623941,6.0,354.2040762151464,27.15131755361109,0.0,4.0,86.93990015443644,150.583333345,483.23466336908314,4.0,199.45954093939383,27.288180950305495,2.0,0.0,77.86208799631973,185.6517857175,213.0146093584787,151.10396179407712,34361.76934669612,0.0,21690.620045852895,0.0,13186.594935475503,155.72417599263946
388,2.79,Surat,2022,1,2.9433771375,0.0,2.2892933291666666,30.66605162527739,2.0,2.0,68.74890562537769,291.5714286,0.0,0.0,0.0,27.41661999999999,0.0,0.0,52.55702599999999,251.66614011538462,0.0,0.0,0.0,27.41661999999999,0.0,0.0,52.55702599999999,251.66614011538462,0.0,0.0,0.0,27.41661999999999,0.0,0.0,52.55702599999999,251.66614011538462,90.2617552512362,137.49781125075538,0.0,0.0,0.0,0.0,0.0,0.0
389,1.02,Narmada,2020,1,56.987769435165504,1.0,55.53892783935621,30.31757747995475,2.0,1.0,67.03072753974422,226.67857145,284.16613165806257,7.0,66.45353452778622,28.72534254589055,6.0,2.0,81.49525295878888,178.95102041428572,731.4718270042515,6.0,309.0862071059824,27.195847434326996,1.0,1.0,87.15405753465178,135.45238095,199.6503719025205,4.0,96.00990308229578,28.010108576611824,6.0,0.0,72.34026675013486,198.14285715,1727.7311152604273,134.06145507948844,8162.769471818479,488.9715177527333,19892.996209716053,87.15405753465178,5592.228594350529,434.0416005008092
390,2.92,Surat,2015,1,0.0,0.0,0.0,31.238272521156684,2.0,2.0,67.27995587420736,239.62142855,0.0,0.0,0.0,27.316575999999994,0.0,0.0,51.605779999999996,255.13605768846156,0.0,0.0,0.0,27.316575999999994,0.0,0.0,51.605779999999996,255.13605768846156,0.0,0.0,0.0,27.316575999999994,0.0,0.0,51.605779999999996,255.13605768846156,0.0,134.55991174841472,0.0,0.0,0.0,0.0,0.0,0.0
391,0.79,Narmada,2017,1,28.809565153672217,2.0,14.980973879909556,31.126814699442622,2.0,1.0,70.0623819667656,226.8714286,772.5153943388325,7.0,206.38124855539732,27.908493684479698,3.0,0.0,85.31878469251072,155.71224489857144,366.5624308098149,6.0,175.6859664098484,27.374495337262974,1.0,0.0,84.96336732332291,164.5595238,83.07630969768026,3.0,27.97146871283812,28.400352223272392,7.0,0.0,69.61535240986953,213.5464285625,896.7499961098744,140.1247639335312,21559.741004068648,255.95635407753215,10034.461553019059,84.96336732332291,2359.3964568237793,487.30746686908674
392,2.39,Bharuch,2020,1,123.58559301934525,1.0,123.21606131820946,31.23077024013387,2.0,2.0,69.09850048479488,238.8357143,0.0,0.0,0.0,27.177183000000003,0.0,0.0,58.55001399999998,250.561214296,0.0,0.0,0.0,27.177183000000003,0.0,0.0,58.55001399999998,250.561214296,0.0,0.0,0.0,27.177183000000003,0.0,0.0,58.55001399999998,250.561214296,3859.6732605778643,138.19700096958977,0.0,0.0,0.0,0.0,0.0,0.0
393,2.92,Valsad,2022,1,1.2708597800903902,0.0,0.9839839832302572,30.557976919749475,1.0,2.0,66.02873435072837,272.33571429999995,0.0,0.0,0.0,27.332128999999995,0.0,0.0,53.4064,250.4087912076923,0.0,0.0,0.0,27.332128999999995,0.0,0.0,53.4064,250.4087912076923,0.0,0.0,0.0,27.332128999999995,0.0,0.0,53.4064,250.4087912076923,38.83490382824004,66.02873435072837,0.0,0.0,0.0,0.0,0.0,0.0
394,2.5,Tapi,2022,1,0.0,0.0,0.0,30.99073235997242,2.0,2.0,58.520331150591836,282.45714284999997,0.0,0.0,0.0,27.582869000000002,0.0,0.0,45.23421500000002,253.98083791153843,0.0,0.0,0.0,27.582869000000002,0.0,0.0,45.23421500000002,253.98083791153843,0.0,0.0,0.0,27.582869000000002,0.0,0.0,45.23421500000002,253.98083791153843,0.0,117.04066230118367,0.0,0.0,0.0,0.0,0.0,0.0
395,2.79,Surat,2022,1,0.0,0.0,0.0,30.60088214662192,2.0,2.0,68.74039524315023,291.5714286,0.0,0.0,0.0,27.358355999999997,0.0,0.0,52.550520000000006,251.66614011538462,0.0,0.0,0.0,27.358355999999997,0.0,0.0,52.550520000000006,251.66614011538462,0.0,0.0,0.0,27.358355999999997,0.0,0.0,52.550520000000006,251.66614011538462,0.0,137.48079048630046,0.0,0.0,0.0,0.0,0.0,0.0
396,1.63,Bharuch,2016,1,0.0,0.0,0.0,32.649328786751795,2.0,2.0,60.17053072707456,292.2357143,435.7451229763713,6.0,123.44240273694916,28.738967940941958,2.0,5.0,78.22884647880869,217.60204081428574,435.0554673049862,6.0,151.9289581777589,26.86523220184996,0.0,0.0,84.26750167669294,235.79285713333334,270.44240971864247,3.0,122.7785843097371,26.35556795360036,0.0,0.0,74.68959351675402,227.26607144999997,0.0,120.34106145414913,12522.865119639746,156.45769295761738,11687.866149832798,0.0,7127.663306875112,0.0
397,2.32,Valsad,2019,1,0.0,0.0,0.0,30.368001005209013,1.0,2.0,76.82821531376644,287.8857143,1019.55029378472,7.0,540.0856573147394,28.362672235920137,1.0,4.0,86.33903355976652,161.92040816285711,984.8325960824139,6.0,428.5874211850546,27.071093093003125,0.0,5.0,89.74198687795878,128.7928571316667,469.2419101328653,7.0,210.0250247662004,27.726687847515265,2.0,4.0,82.4888972732936,172.1750000175,0.0,76.82821531376644,28917.170810652096,86.33903355976652,26660.49488957097,0.0,13010.523967225767,164.9777945465872
398,3.25,Tapi,2017,1,100.16891277522934,1.0,96.19441307339449,30.802467045265924,2.0,1.0,72.8488397385137,206.5357143,0.0,0.0,0.0,27.132315,0.0,0.0,56.88826000000001,255.2741758346154,0.0,0.0,0.0,27.132315,0.0,0.0,56.88826000000001,255.2741758346154,0.0,0.0,0.0,27.132315,0.0,0.0,56.88826000000001,255.2741758346154,3085.449634719119,145.6976794770274,0.0,0.0,0.0,0.0,0.0,0.0
399,2.79,Surat,2022,1,0.0,0.0,0.0,30.674536721822086,2.0,2.0,67.61477227172645,291.5714286,0.0,0.0,0.0,27.424205999999995,0.0,0.0,51.690006000000004,251.66614011538462,0.0,0.0,0.0,27.424205999999995,0.0,0.0,51.690006000000004,251.66614011538462,0.0,0.0,0.0,27.424205999999995,0.0,0.0,51.690006000000004,251.66614011538462,0.0,135.2295445434529,0.0,0.0,0.0,0.0,0.0,0.0
400,2.39,Bharuch,2020,1,93.02778132023631,1.0,92.74962014105442,31.266181422556635,2.0,2.0,67.9831541803573,238.8357143,0.0,0.0,0.0,27.207998000000003,0.0,0.0,57.60493499999998,250.561214296,0.0,0.0,0.0,27.207998000000003,0.0,0.0,57.60493499999998,250.561214296,0.0,0.0,0.0,27.207998000000003,0.0,0.0,57.60493499999998,250.561214296,2908.623488096434,135.9663083607146,0.0,0.0,0.0,0.0,0.0,0.0
401,2.7,Valsad,2016,1,6.215212172505183,0.0,4.661409129378887,30.899257415890336,2.0,2.0,74.31669588146052,275.65,1103.2380345688462,7.0,299.09057664447874,28.08024571648491,0.0,5.0,84.09661458322674,155.81020409,722.2008565567886,6.0,320.20676000056505,27.077500908417548,0.0,4.0,85.51842113242401,150.583333345,436.85269670186005,4.0,180.3149586471988,27.213992212789954,1.0,0.0,76.58903241999343,185.6517857175,192.04544081261267,148.63339176292104,30979.195094465074,0.0,19555.394349476373,0.0,11888.505886180712,76.58903241999343
